GEO_ID,NAME,S1902_C01_001E,S1902_C01_001M,S1902_C02_001E,S1902_C02_001M,S1902_C01_002E,S1902_C01_002M,S1902_C02_002E,S1902_C02_002M,S1902_C01_003E,S1902_C01_003M,S1902_C02_003E,S1902_C02_003M,S1902_C01_004E,S1902_C01_004M,S1902_C02_004E,S1902_C02_004M,S1902_C01_005E,S1902_C01_005M,S1902_C02_005E,S1902_C02_005M,S1902_C01_006E,S1902_C01_006M,S1902_C02_006E,S1902_C02_006M,S1902_C01_007E,S1902_C01_007M,S1902_C02_007E,S1902_C02_007M,S1902_C01_008E,S1902_C01_008M,S1902_C02_008E,S1902_C02_008M,S1902_C01_009E,S1902_C01_009M,S1902_C02_009E,S1902_C02_009M,S1902_C01_010E,S1902_C01_010M,S1902_C02_010E,S1902_C02_010M,S1902_C01_011E,S1902_C01_011M,S1902_C02_011E,S1902_C02_011M,S1902_C01_012E,S1902_C01_012M,S1902_C02_012E,S1902_C02_012M,S1902_C01_013E,S1902_C01_013M,S1902_C02_013E,S1902_C02_013M,S1902_C01_014E,S1902_C01_014M,S1902_C02_014E,S1902_C02_014M,S1902_C01_015E,S1902_C01_015M,S1902_C02_015E,S1902_C02_015M,S1902_C01_016E,S1902_C01_016M,S1902_C02_016E,S1902_C02_016M,S1902_C01_017E,S1902_C01_017M,S1902_C02_017E,S1902_C02_017M,S1902_C01_018E,S1902_C01_018M,S1902_C02_018E,S1902_C02_018M,S1902_C01_019E,S1902_C01_019M,S1902_C02_019E,S1902_C02_019M,S1902_C01_020E,S1902_C01_020M,S1902_C02_020E,S1902_C02_020M,S1902_C01_021E,S1902_C01_021M,S1902_C02_021E,S1902_C02_021M,S1902_C01_022E,S1902_C01_022M,S1902_C02_022E,S1902_C02_022M,S1902_C01_023E,S1902_C01_023M,S1902_C02_023E,S1902_C02_023M,S1902_C01_024E,S1902_C01_024M,S1902_C02_024E,S1902_C02_024M,S1902_C01_025E,S1902_C01_025M,S1902_C02_025E,S1902_C02_025M,S1902_C01_026E,S1902_C01_026M,S1902_C02_026E,S1902_C02_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_027E,S1902_C02_027M
1400000US17065973300,"Census Tract 9733, Hamilton County, Illinois",1124,105,63927,7513,76.2,5.8,68739,7796,21.8,6,4050,1535,38.9,7.4,15015,1797,1.6,1.5,6678,2388,0,2.6,-,**,15.5,5.2,23689,7021,820,94,75000,9219,10.7,4.4,N,N,21.8,7.6,N,N,40.4,9.5,N,N,8.9,7.2,N,N,14.5,9.4,N,N,3.7,3.4,N,N,2750,265,24615,2917,99.2,1.2,24629,2957,0,1.1,-,**,0,1.1,-,**,0,1.1,-,**,0,1.1,-,**,0.7,1.3,23420,6422,0,0.1,N,N,0.8,1.3,20365,8869,99.1,1.3,24656,2964,37,(X),(X),(X),43.5,(X),(X),(X),28.4,(X),(X),(X)
1400000US17067953700,"Census Tract 9537, Hancock County, Illinois",971,72,54619,6569,78.6,4.4,50018,5463,26.1,5.3,16746,15600,34.4,5.3,15408,1523,5,3.1,11239,4185,1.6,1.4,2213,1513,16.7,4.1,20436,7183,676,67,64180,8670,12.6,3.9,N,N,35.1,7.9,N,N,36.4,7.7,N,N,6.1,3.4,N,N,8.4,4.8,N,N,1.5,2,N,N,2303,162,23444,2852,98.6,1.4,23688,2908,0,1.3,-,**,0,1.3,-,**,0.4,0.5,N,N,0,1.3,-,**,0,1.3,-,**,1,1.2,8642,3650,0.1,0.2,N,N,98.4,1.4,23720,2918,35,(X),(X),(X),38,(X),(X),(X),28.8,(X),(X),(X)
1400000US17067953800,"Census Tract 9538, Hancock County, Illinois",1164,112,52602,3958,73.9,4.6,50204,5280,27.5,5.6,10578,4085,36.8,4.9,17586,1785,5.4,2.3,8610,2285,2.3,2.6,1911,634,16.5,4.9,22017,7917,756,80,60052,5477,19.2,5.9,38792,12921,31,7.5,50031,8024,31.2,7.2,76022,9790,8.7,5.4,57661,12905,5.7,3.9,61405,11086,4.2,4.2,114997,27618,2649,145,23346,2387,98.7,0.9,23548,2394,0.5,0.4,-,**,0.1,0.2,N,N,0.1,0.2,N,N,0,1.1,-,**,0,1.1,-,**,0.6,0.9,-,**,0.6,0.8,N,N,98.2,1.3,23655,2409,31.8,(X),(X),(X),36.2,(X),(X),(X),25.7,(X),(X),(X)
1400000US17067953900,"Census Tract 9539, Hancock County, Illinois",833,59,53214,5858,77,4.8,50341,7986,25.6,5.5,6551,2781,38.3,5.7,17564,1542,7,3.2,12926,3103,1.2,1.1,8280,7082,18.1,4.7,17842,3068,557,62,64513,7824,16.2,5.4,N,N,34.5,7.2,N,N,31.8,6.8,N,N,8.3,5.3,N,N,8.8,4,N,N,0.5,0.9,N,N,1965,163,22762,2167,99.3,0.7,22828,2187,0.2,0.3,N,N,0,1.5,-,**,0,1.5,-,**,0,1.5,-,**,0,1.5,-,**,0.5,0.6,N,N,1.8,1.4,N,N,97.5,1.5,23187,2213,28.7,(X),(X),(X),26.4,(X),(X),(X),22.8,(X),(X),(X)
1400000US17067954000,"Census Tract 9540, Hancock County, Illinois",1155,90,57981,7823,71.1,5.1,56771,10578,24.9,5,11933,5433,40.3,6.3,18204,1728,3.6,2.6,10843,2171,0.3,0.5,933,62,24.4,5.2,20002,4483,777,97,70433,10772,23.8,7.2,45804,11884,26.9,6.4,64305,13581,30.8,9.8,101186,18387,7.9,3.5,68457,23716,4.1,3.1,103263,23611,6.6,6.7,22531,23586,2614,292,25733,4313,94.8,2,26381,4500,1.5,1,2826,3231,1,1.3,N,N,0.7,0.6,61061,71836,0,1.1,-,**,0,1.1,-,**,2.1,1.5,11570,8796,2.1,1.4,2096,1283,94.2,2,26541,4553,28.9,(X),(X),(X),31.1,(X),(X),(X),24.3,(X),(X),(X)
1400000US17067954100,"Census Tract 9541, Hancock County, Illinois",1339,122,56275,5407,79.5,4.5,53450,5921,23.9,5.7,14107,6639,31.4,4.3,18214,2340,6,3.4,10279,2166,2.3,2.1,7061,8327,16.1,4.2,16305,4642,961,110,62590,6452,19.8,4.9,40721,12107,29,9.3,47472,8411,38.1,9.2,80084,11290,5,3.4,59631,17938,5.3,3.7,100712,34044,2.8,2.5,68819,39077,3125,264,24438,2434,97.1,1.5,24650,2484,0.3,0.5,N,N,0,1,-,**,0.4,0.5,N,N,0,1,-,**,0.6,0.9,N,N,1.6,1,8812,7491,1.4,1.3,10681,12400,96.6,1.6,24773,2464,19.6,(X),(X),(X),19.6,(X),(X),(X),19.1,(X),(X),(X)
1400000US17067954200,"Census Tract 9542, Hancock County, Illinois",1086,85,51265,3716,72.8,4.2,53079,4681,19,3.8,5447,1760,39.8,4.9,16862,1489,5.6,3.7,10651,4869,0.7,0.9,2463,2677,18.8,3.1,14074,5045,761,72,60892,4345,21.4,6.3,N,N,25,5.6,N,N,34.7,7.3,N,N,7.1,3.6,N,N,11.4,4.5,N,N,0.4,0.7,N,N,2561,180,21940,1754,98,0.9,22261,1779,0,1.2,-,**,0.2,0.2,9200,3403,0.6,0.4,3819,7446,0.1,0.1,N,N,0.1,0.2,N,N,0.9,0.7,7250,8394,2.3,1.4,21727,14299,96.1,1.6,22248,1789,28.2,(X),(X),(X),26.8,(X),(X),(X),19.8,(X),(X),(X)
1400000US17067954300,"Census Tract 9543, Hancock County, Illinois",1553,77,55558,4800,76.9,3.7,57749,6897,18.7,3.7,6312,2224,34.9,3.8,15945,1212,5,1.9,10643,1774,1,1,4820,2051,19.1,3.8,14808,2823,982,82,64921,5085,12.4,3.9,28659,5488,28.7,5,54700,6230,49.3,5.5,76685,8295,3.1,1.6,49593,13474,5.8,2.7,98477,13855,0.7,0.7,87729,7671,3732,167,23838,2107,98.8,0.6,23878,2132,0.1,0.1,N,N,0.2,0.2,21071,14004,0,0.8,-,**,0,0.8,-,**,0,0.8,-,**,0.9,0.5,21282,10078,0.1,0.2,N,N,98.7,0.6,23904,2132,38.9,(X),(X),(X),43.1,(X),(X),(X),30.1,(X),(X),(X)
1400000US17069970900,"Census Tract 9709, Hardin County, Illinois",893,74,53030,14804,54.9,7.5,61718,23618,14.9,4.9,10358,9599,47.9,7,13822,1460,10.1,4.7,7280,721,2.2,1.4,2180,2739,25.8,5.9,34030,22920,552,72,70504,22802,29,8.4,N,N,39.1,8.8,N,N,25.7,10.1,N,N,2.4,2.4,N,N,3.8,3.9,N,N,0,5.3,N,N,2196,180,21941,5454,91.9,3.6,21536,5039,0.6,0.9,5664,2891,0,1.4,-,**,1.1,1.4,N,N,0,1.4,-,**,0,1.4,-,**,6.3,3.5,N,N,0.6,1.1,N,N,91.3,3.9,21680,5130,21.1,(X),(X),(X),20.1,(X),(X),(X),16.9,(X),(X),(X)
1400000US17069971000,"Census Tract 9710, Hardin County, Illinois",907,84,47847,3973,63.7,6.3,47637,5523,14.8,4.1,5996,3770,49.5,5.2,18203,2143,6,2.7,9387,1739,0.3,0.6,4867,48,30.7,5.7,18134,3650,572,88,56487,5269,29.5,6.3,42095,9961,42.8,8.1,45978,6166,21.2,6.3,81447,12016,1.9,1.7,77964,27245,4.5,3.4,123800,29848,0,5.1,-,**,2077,180,22816,1978,97.9,1.7,22985,1910,1.3,1.6,-,**,0.3,0.5,N,N,0.3,0.4,N,N,0,1.4,-,**,0,1.4,-,**,0.3,0.5,N,N,0.3,0.5,1157,2838,97.6,1.8,23038,1910,24.3,(X),(X),(X),19.6,(X),(X),(X),20.5,(X),(X),(X)
1400000US17071973300,"Census Tract 9733, Henderson County, Illinois",1170,94,56983,10237,71.6,6.1,62578,12824,14.1,4.9,3605,2557,41.1,6.2,16460,1696,2.6,1.9,8326,3751,0.9,1.2,5382,2045,21.5,5.5,14150,2811,790,108,69184,14502,13.9,5.2,N,N,30,8.5,N,N,35.6,10.1,N,N,7.8,4.5,N,N,12.3,7.1,N,N,0.4,0.6,N,N,2628,200,25179,4090,94.4,3.8,25723,4425,0.6,0.7,18113,17283,0,1.1,-,**,0.1,0.2,-,**,0,1.1,-,**,2.9,3.5,5556,1712,2,1.4,31145,28341,1.6,0.9,50929,31286,93.6,3.8,25681,4445,31.2,(X),(X),(X),35.4,(X),(X),(X),30,(X),(X),(X)
1400000US17071973400,"Census Tract 9734, Henderson County, Illinois",808,70,65370,7159,74,5.5,63008,7876,27.8,7.9,15688,9622,43.7,7.7,17424,1628,0.7,0.7,12367,6586,2.4,2.7,4742,1693,21,6.2,21522,7086,502,68,84161,9686,12.7,6.3,N,N,23.1,9,N,N,54.2,8.9,N,N,3.8,2.4,N,N,4.2,3.2,N,N,2,2.1,N,N,1690,188,30278,2973,98.7,0.9,30404,3001,0,1.8,-,**,0,1.8,-,**,0.4,0.4,46571,12739,0,1.8,-,**,0.1,0.2,N,N,0.8,0.6,N,N,0.3,0.5,N,N,98.7,0.9,30404,3001,29.8,(X),(X),(X),37.5,(X),(X),(X),22.6,(X),(X),(X)
1400000US17071973500,"Census Tract 9735, Henderson County, Illinois",1224,84,55681,4408,75.7,3.8,55351,5057,22,4.3,4245,1467,38.6,4.3,18315,2015,5.1,2.2,11642,1661,1.6,1,1705,1595,21.1,4.5,16248,3110,870,101,62521,5622,14.3,4.2,N,N,34.6,6.3,N,N,34,6.7,N,N,8.4,3.7,N,N,7.6,4.3,N,N,1.1,1.3,N,N,2868,233,23987,2036,97.3,1.3,24416,2027,0.5,0.4,2829,6437,0.1,0.1,N,N,0.3,0.4,21256,12755,0,1,-,**,0.3,0.4,N,N,1.5,1.2,4165,7707,1.2,0.8,14221,14637,96.6,1.4,24455,2036,36.4,(X),(X),(X),36.3,(X),(X),(X),24.5,(X),(X),(X)
1400000US17073030100,"Census Tract 301, Henry County, Illinois",2287,142,57718,4726,81.3,4.7,57448,5257,18.5,4.6,6724,3782,27.2,4.4,17808,2247,3.1,2.6,10256,3725,0.4,0.7,1250,22,18.7,4.7,18285,3536,1500,119,66866,6116,14.7,5.4,38903,8875,28.1,7.8,44869,7942,35.7,7.6,86369,8623,9.4,4.8,50596,25826,11.3,5.5,108230,8358,0.8,1,94483,19016,5775,192,22717,1810,93.2,3.8,23649,1834,0.8,1.1,N,N,0,0.1,N,N,0,0.5,-,**,0,0.5,-,**,3.9,3.1,12108,11056,2.1,1.9,9115,10891,6.1,3.9,21176,5152,90.4,4.8,23675,1860,17.7,(X),(X),(X),21.5,(X),(X),(X),14.1,(X),(X),(X)
1400000US17073030201,"Census Tract 302.01, Henry County, Illinois",1796,95,90978,8782,75.3,4.6,96850,9163,36.1,5.4,10317,3303,35.7,4.3,19054,1425,3,1.6,7550,2094,1.2,0.9,2324,1983,23.7,3.7,24569,5300,1411,93,101247,10751,20.3,5.5,41981,10803,19,5.1,86122,20881,42.5,4.9,121661,13800,1.8,1.5,71915,29498,14.4,3.8,147799,21746,2.1,2,104314,18240,4775,230,34791,3145,98.8,1,35111,3205,0.2,0.3,-,**,0,0.6,-,**,0.1,0.1,N,N,0,0.6,-,**,0,0.6,-,**,0.9,0.9,N,N,0.8,0.5,14872,16372,98.3,1.1,35206,3189,25.6,(X),(X),(X),27,(X),(X),(X),18.1,(X),(X),(X)
1400000US17073030202,"Census Tract 302.02, Henry County, Illinois",1563,97,66444,4141,75.3,4.1,68255,4994,28.8,4.5,9548,3890,34.2,5.2,16966,1594,0.8,0.7,4617,2651,1.5,1.4,1258,862,24.4,4.9,23394,6205,1120,106,76413,5401,20,4.4,N,N,19.6,5.9,N,N,46.8,6.9,N,N,6.3,2.9,N,N,7.1,3.7,N,N,0.3,0.7,N,N,3741,251,28291,1728,95.5,1.7,29251,1901,1.7,0.9,6994,6708,0,0.8,-,**,1,0.7,4361,3300,0,0.8,-,**,1.4,1.1,6247,7588,0.5,0.7,N,N,2.1,1.6,10200,3307,94.4,2.1,29492,1906,20.6,(X),(X),(X),18.9,(X),(X),(X),15,(X),(X),(X)
1400000US17073030203,"Census Tract 302.03, Henry County, Illinois",1621,83,96904,6972,80.2,5.1,95171,7783,33.6,5.3,6232,2117,30.4,3.6,19856,2664,0.9,1.3,1850,17,0,1.8,-,**,27.7,4.8,41126,14921,1418,80,101800,8011,14.5,4.8,N,N,35.8,6.5,N,N,37,6.1,N,N,1.8,1.7,N,N,9.8,3.6,N,N,1.1,1.7,N,N,4301,227,36497,3220,98.8,0.8,36756,3241,0.6,0.6,14285,11872,0.2,0.3,N,N,0,0.7,-,**,0.2,0.4,N,N,0,0.7,-,**,0.2,0.3,N,N,1.7,1.3,17199,15101,97.7,1.4,36895,3255,21.2,(X),(X),(X),20.7,(X),(X),(X),13.4,(X),(X),(X)
1400000US17073030300,"Census Tract 303, Henry County, Illinois",2754,169,79486,10491,76.9,3.5,71542,7875,38.3,4.8,21002,22545,35.9,3.8,17020,1736,2.3,1.5,11695,4266,1.1,1.2,597,181,23.2,4.4,36159,7885,2053,127,92680,13917,15.8,3.8,97895,71871,28,6.8,83332,17625,37.9,7.2,94658,9717,4.5,2.5,56408,20092,9,4.3,114358,32612,4.8,3,108156,48599,7191,118,30424,4483,95.8,2.1,31210,4631,0.1,0.1,N,N,0,0.4,-,**,0.3,0.3,N,N,0,0.4,-,**,0.2,0.3,N,N,3.6,2,11452,7914,3,2.5,3619,3047,93.4,3,31924,4729,23.9,(X),(X),(X),23.1,(X),(X),(X),15.4,(X),(X),(X)
1400000US17073030400,"Census Tract 304, Henry County, Illinois",1128,76,63142,6251,78.3,4.8,64304,7810,28.6,4.8,6240,2499,29.8,4.3,18280,1142,2,1.6,6770,3987,2.4,1.7,2770,2956,16.8,3.8,21342,4357,703,60,79666,8941,13.9,4.2,N,N,25.3,6.5,N,N,45.1,8.5,N,N,5.3,3.6,N,N,9.7,4.1,N,N,0.7,1,N,N,2478,162,28478,2836,98.3,1.3,28627,2939,0,1.2,-,**,1,1.1,31888,33283,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0.6,0.6,N,N,1.4,1.6,11500,6404,96.9,2.1,28876,2993,26.2,(X),(X),(X),29.4,(X),(X),(X),21.3,(X),(X),(X)
1400000US17073030500,"Census Tract 305, Henry County, Illinois",972,67,65903,5814,73.8,3.8,69074,7316,28.5,5.7,12014,4654,33.2,4.2,15603,1197,1,0.8,13130,3036,0.8,1.1,2488,1765,17,4.4,29434,7638,622,77,79054,8455,20.1,5.7,N,N,22.5,5.8,N,N,41.6,7.5,N,N,5.5,2.5,N,N,9.3,4.1,N,N,1,1.3,N,N,2414,178,27704,2136,95.8,2.3,27893,1811,1.5,1.6,10449,7999,0,1.2,-,**,0.5,0.8,N,N,0,1.2,-,**,0.4,0.5,N,N,1.7,1.5,38805,59951,1.9,1.5,12317,7258,94.7,2.5,28078,1824,22.2,(X),(X),(X),25.9,(X),(X),(X),20,(X),(X),(X)
1400000US17073030600,"Census Tract 306, Henry County, Illinois",1256,98,54830,6182,77.5,5.5,53371,7087,21,6,3823,1716,34.2,6.3,17413,2250,3.7,3.3,8451,3960,0,2.4,-,**,25.6,7.3,15467,6133,903,97,60565,8113,13.2,4.8,N,N,27.4,9.6,N,N,27.8,10,N,N,21,10.4,N,N,9.5,6,N,N,1.1,1.9,N,N,3149,224,22019,2604,74.9,7.8,23739,3192,5.9,3.6,12674,9469,1.9,2.4,14785,1472,0.4,0.7,N,N,0,0.9,-,**,14.4,7.5,19061,8027,2.4,1.7,14435,11461,23.9,7.3,15228,5331,66.9,6.9,25574,2758,21.5,(X),(X),(X),24.3,(X),(X),(X),14.5,(X),(X),(X)
1400000US17073030800,"Census Tract 308, Henry County, Illinois",1293,95,43445,5946,69.1,8,45673,8169,10.8,4.3,3373,1729,31.3,6,15651,2038,7.7,4.2,11627,3210,2.4,2.4,2887,3647,16.6,5.1,17765,5205,821,102,52056,9052,16.2,8,N,N,38,9.6,N,N,21.7,8.6,N,N,12.2,7.1,N,N,10.8,5.9,N,N,1.1,1.7,N,N,3459,240,16836,2111,85.7,4.5,18824,2594,8.3,3.2,3511,1559,0.2,0.4,-,**,0.8,0.9,N,N,0,0.9,-,**,0.6,0.9,N,N,4.4,2.4,6148,4475,11.3,5.2,8049,5859,77.7,5.3,19918,2569,23.2,(X),(X),(X),23.3,(X),(X),(X),18.1,(X),(X),(X)
1400000US17073030900,"Census Tract 309, Henry County, Illinois",1528,110,58946,11485,79.4,5.2,61070,13300,18.5,5.4,10595,7506,25.5,4.2,17834,2102,1.1,1.3,9300,3451,0.5,0.8,2114,26,18.4,4.8,17849,6409,864,118,73057,19085,8.9,5.4,N,N,38.3,9.8,N,N,40.6,9.9,N,N,0.9,1.5,N,N,7.6,4.4,N,N,3.6,3.2,N,N,3579,255,24601,4289,96.4,2.1,24830,4439,1.1,1,22317,24831,0.8,1.1,N,N,0.2,0.4,N,N,0,0.8,-,**,0.8,1.3,N,N,0.5,0.6,N,N,9.8,6.4,25331,23857,87.5,6.7,24942,4024,20.6,(X),(X),(X),20.7,(X),(X),(X),19.6,(X),(X),(X)
1400000US17073031000,"Census Tract 310, Henry County, Illinois",1617,124,46584,4654,58.4,6,52012,6239,25.7,5.4,12082,7294,47.4,5.6,15272,1274,5.6,4,8365,1598,1.9,1.6,247,62,25,5.4,13997,2659,921,76,56855,7177,27.7,8.8,31317,10690,26.3,9.5,57329,15279,33.7,8.2,71233,12079,7.4,5.3,49500,24805,5,3.4,109900,43505,0,3.2,-,**,3637,110,21222,2731,95.5,2.5,21494,2931,3.6,2.1,17844,11211,0,0.8,-,**,0,0.8,-,**,0,0.8,-,**,0.8,1.3,N,N,0,0.8,-,**,2.6,2.5,19428,13939,93.7,3.3,21404,2977,25.6,(X),(X),(X),22.6,(X),(X),(X),19.5,(X),(X),(X)
1400000US17073031100,"Census Tract 311, Henry County, Illinois",1323,100,53599,9760,66.9,5.9,51672,6928,28.5,5.6,22489,25430,37.2,4.8,17929,1630,4.6,3.4,13131,5231,0.4,0.6,-,**,26.1,6.3,15029,2544,753,72,68653,15205,19.7,5.8,34587,4534,30.3,7.8,44063,6470,34.3,8.3,87799,13719,8.2,5.7,161276,140173,7.6,5,68060,23116,0,3.9,-,**,2705,60,26517,4901,99,0.9,26667,4907,0.2,0.5,N,N,0,1.1,-,**,0.6,0.8,N,N,0,1.1,-,**,0,1.1,-,**,0.1,0.2,N,N,0.7,0.8,N,N,98.3,1.2,26665,4939,21.2,(X),(X),(X),20.2,(X),(X),(X),18.1,(X),(X),(X)
1400000US17073031200,"Census Tract 312, Henry County, Illinois",1255,79,64880,4238,75.1,4.2,62581,5199,26,4,8510,2943,36.9,4.6,18630,1043,2.3,1.5,10445,2726,1.4,1.1,10828,4953,24.1,3.8,24287,3579,902,86,73464,6256,17.4,4.5,38511,11436,28.2,4.9,67724,14659,39.8,5.4,89887,6328,4.1,3.6,56184,7751,8.2,2.6,93382,15054,2.3,1.8,83710,50914,3056,238,26833,2018,96.8,1.8,27068,2130,0.6,0.8,26871,8852,0.1,0.2,N,N,0.2,0.3,N,N,0,1,-,**,0.4,0.5,63517,31806,1.9,1.3,7705,9622,1.9,1.5,18681,12566,96.1,1.7,27159,2136,19.5,(X),(X),(X),18.7,(X),(X),(X),15,(X),(X),(X)
1400000US17075950100,"Census Tract 9501, Iroquois County, Illinois",1156,68,60540,4693,75.9,3.6,63614,6259,25.3,4.5,8348,2702,31.1,4.3,16669,1621,5.9,2.2,11591,4069,0.5,0.5,1783,729,14.5,3.2,14354,3511,832,64,68636,5990,14.5,3.5,37468,10246,27.6,5.4,54785,14880,37.3,6.4,86331,8811,7.8,3.8,68645,29932,10.7,4.8,86574,16364,2,1.6,61259,30262,2889,188,24126,2201,91.7,3,25972,2279,5.7,2.9,2408,1468,0.3,0.4,N,N,0.3,0.3,10525,8792,0,1,-,**,0.4,0.5,N,N,1.6,1.1,7887,6181,3,1.9,11579,8068,89.7,3.3,26181,2282,31.7,(X),(X),(X),30,(X),(X),(X),21.9,(X),(X),(X)
1400000US17075950200,"Census Tract 9502, Iroquois County, Illinois",1357,107,72696,8983,84.5,4.1,68683,10248,23.9,4.4,11504,6746,31.2,4.3,18613,1818,2,1.4,7115,1893,0.7,0.5,2260,1035,15.3,3.3,22948,5120,1011,80,84223,11665,11.2,4,53536,9559,26,5.4,57042,11276,41.6,6.6,102004,21185,5.4,2.7,78880,40475,12.6,3.7,110301,16670,3.2,1.8,87738,20011,3891,188,26432,3782,97.5,1.5,26675,3886,0.4,0.4,44047,11274,0,0.8,-,**,0.5,0.6,22248,17512,0,0.8,-,**,0.2,0.3,N,N,1.4,1.2,4069,5676,1.4,1.3,11657,3304,97,1.6,26751,3907,33.2,(X),(X),(X),33.3,(X),(X),(X),25.8,(X),(X),(X)
1400000US17075950300,"Census Tract 9503, Iroquois County, Illinois",1320,77,64768,4762,79.5,4,62371,4899,26.7,4.1,12152,7673,34.7,4.2,17998,1443,1.8,1.5,5829,3877,2.3,1.9,5371,3086,15.8,3.5,23666,9288,939,63,76796,5805,10.5,3.3,55507,17664,29.7,5.1,49748,5941,42,5.8,97061,10022,4.7,2.3,91820,46372,11.6,4.3,86358,8615,1.5,1.2,74407,5513,3425,199,25480,2096,98,1.3,25579,2160,0.7,0.9,N,N,0,0.9,-,**,0.1,0.2,N,N,0,0.9,-,**,0.4,0.5,N,N,0.8,0.6,29621,9662,2.7,1.5,12309,7659,96.1,1.8,25913,2198,36.3,(X),(X),(X),39.6,(X),(X),(X),33.3,(X),(X),(X)
1400000US17075950400,"Census Tract 9504, Iroquois County, Illinois",1790,133,41020,5052,69.1,5.8,43510,6487,17.4,4.5,6021,2789,39.7,5,14481,1536,6.1,2.8,12106,2894,3.1,2.3,1073,436,14.7,3.9,13917,4476,1058,100,49625,8400,18.5,5.7,N,N,34.1,8.8,N,N,25,9.2,N,N,11.1,5.1,N,N,8.4,5.4,N,N,2.9,4.1,N,N,3977,151,19119,2439,95.9,2,19500,2481,2.1,1.5,7890,4065,0,0.8,-,**,1.3,1.1,11344,23742,0,0.8,-,**,0.7,0.9,N,N,0,0.8,-,**,3,1.7,12205,5057,93.6,2.1,19699,2572,38.4,(X),(X),(X),38.7,(X),(X),(X),32,(X),(X),(X)
1400000US17075950500,"Census Tract 9505, Iroquois County, Illinois",1713,128,55297,5459,68.8,4.9,59184,5838,25.1,4.3,11852,6668,39.8,4,17173,1405,4.3,2.6,12042,1963,2.6,1.7,1356,836,16.4,4.1,12563,3599,1119,110,62560,6392,21.6,5.3,N,N,33.6,6.9,N,N,30,6.2,N,N,4.6,2.5,N,N,9.4,3.9,N,N,0.7,1.1,N,N,4119,245,23186,2360,97.5,1.5,23410,2445,0.8,1,7718,3348,0.2,0.3,N,N,0.9,0.7,17947,23276,0,0.7,-,**,0.3,0.4,N,N,0.3,0.4,N,N,1.8,1.5,7473,7848,96.3,1.9,23683,2479,30.8,(X),(X),(X),28.3,(X),(X),(X),22.1,(X),(X),(X)
1400000US17075950600,"Census Tract 9506, Iroquois County, Illinois",1331,81,52373,3855,75.1,3.6,51998,4527,21.6,3.4,7897,2644,32.1,3.5,19142,1688,4.4,1.7,9019,2457,1.1,1,3727,2056,18.4,3.4,17242,3594,946,77,57040,4143,14.9,4.4,47430,8329,29.1,5,47719,8234,33.2,5.8,67891,7651,11.5,4.1,39949,8233,7.7,3.1,86710,10072,3.6,2.3,63156,18137,3604,197,19632,1437,90.8,2.8,20616,1540,0.9,0.8,4961,2703,0.1,0.2,N,N,0.3,0.3,50400,26313,0,0.8,-,**,5.7,2.9,10274,4800,2.3,1,5807,4053,27.9,2.8,9996,1334,69.6,2.6,23747,1900,30.7,(X),(X),(X),30.9,(X),(X),(X),23.6,(X),(X),(X)
1400000US17075950700,"Census Tract 9507, Iroquois County, Illinois",1103,70,83965,10375,72.7,4.4,76837,12659,32.3,5.7,25991,14657,39.7,4.1,18085,1806,3.1,1.6,10906,3623,0.3,0.4,767,961,30.3,6.6,35820,6755,813,69,93943,12045,22.4,4.8,67789,14403,25.3,6.6,87931,26600,35.2,7.1,121166,26737,4.9,3,48475,9180,9.2,4,99163,16501,3,2.5,78950,10026,2651,177,35053,4445,97.1,2,35503,4525,0.1,0.2,N,N,0,1.1,-,**,0,1.1,-,**,0,1.1,-,**,1.7,1.5,13700,8379,1.2,0.9,30916,24911,3.8,2.3,12980,6093,95.2,2.5,35932,4635,31.6,(X),(X),(X),29.9,(X),(X),(X),23.3,(X),(X),(X)
1400000US17075950800,"Census Tract 9508, Iroquois County, Illinois",1046,70,77349,11546,67.6,5.8,79941,13315,33.4,5.3,11975,3804,42,4.3,16648,1332,4.3,2.1,10936,3684,0.3,0.4,500,22,24.4,5,41563,33368,685,62,97977,15879,22,6.7,N,N,17.2,4.7,N,N,42.2,7.6,N,N,8.3,5.1,N,N,9.5,2.6,N,N,0.7,1,N,N,2477,169,33082,4930,98.9,0.8,33214,4994,0.3,0.4,N,N,0.2,0.3,N,N,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0.6,0.6,N,N,3.2,2.8,9135,4395,95.9,2.9,33959,5165,24.9,(X),(X),(X),26.4,(X),(X),(X),19.6,(X),(X),(X)
1400000US17075950900,"Census Tract 9509, Iroquois County, Illinois",1076,73,58026,6140,77.3,4.1,57516,7671,24.7,4.8,11374,5631,37.2,5,15225,1572,4.9,2,9851,1971,3,1.7,2994,1314,18.7,4,14900,3517,705,71,67759,7768,11.1,4.1,36491,8964,36.6,7.8,49049,9135,38.7,7.7,85289,12707,3.8,2.6,60267,20368,9.8,4.7,106641,34029,0,4.2,-,**,2413,163,25712,2836,96.8,1.9,26097,2910,0,1.2,-,**,0.7,0.8,N,N,0.7,1,18206,6254,0,1.2,-,**,0,1.2,-,**,1.8,1.4,642,1495,3.4,1.7,12126,5623,94.2,2.3,26398,2948,27.3,(X),(X),(X),30.9,(X),(X),(X),23.3,(X),(X),(X)
